,Field,Yld_Mass_D,Id,ORIG_FID,Long,Lat,EC30,EC90,rate,targetrate
331,oeste 25,6.9908,62,4,-60.6499209,-35.6982031,11.2,9.8,276,300
332,oeste 25,6.9203,62,4,-60.6499209,-35.6982031,11.2,9.8,276,300
333,oeste 25,7.2136,62,4,-60.6499861,-35.6981709,9.1,7,281,300
334,oeste 25,7.1333,62,4,-60.6499861,-35.6981709,9.1,7,281,300
335,oeste 25,6.8479,62,4,-60.6499861,-35.6981709,9.1,7,276,300
336,oeste 25,7.1452,62,4,-60.6499861,-35.6981709,9.1,7,276,300
337,oeste 25,6.4714,167,0,-60.6504612,-35.697902,8,5.9,342,300
338,oeste 25,7.1018,167,0,-60.6503352,-35.6977055,5.1,4,342,300
339,oeste 25,7.0916,167,0,-60.6502734,-35.6977402,3.3,5.6,342,300
340,oeste 25,6.6756,167,0,-60.6504612,-35.697902,8,5.9,324,300
341,oeste 25,6.8126,167,0,-60.6504612,-35.697902,8,5.9,324,300
342,oeste 25,7.1995,167,0,-60.6503352,-35.6977055,5.1,4,324,300
343,oeste 25,7.0967,167,0,-60.6503352,-35.6977055,5.1,4,324,300
344,oeste 25,7.2829,167,0,-60.6504025,-35.6976679,4.4,5.6,320,300
345,oeste 25,7.2457,167,0,-60.6503352,-35.6977055,5.1,4,320,300
346,oeste 25,7.21,167,0,-60.6504025,-35.6976679,4.4,5.6,330,300
347,oeste 25,6.429,167,0,-60.6504025,-35.6976679,4.4,5.6,330,300
348,oeste 25,6.828,167,0,-60.6504025,-35.6976679,4.4,5.6,330,300
349,oeste 25,6.6957,167,0,-60.6504025,-35.6976679,4.4,5.6,307,300
350,oeste 25,7.362,156,0,-60.6506247,-35.6975524,8.8,8.5,294,300
351,oeste 25,6.4458,22,1,-60.6510058,-35.6973562,10.9,10.4,106,100
352,oeste 25,6.8104,22,1,-60.6509275,-35.6973962,10.9,9.5,106,100
353,oeste 25,6.8352,22,1,-60.6509275,-35.6973962,10.9,9.5,106,100
354,oeste 25,7.0507,22,1,-60.6509275,-35.6973962,10.9,9.5,106,100
355,oeste 25,6.4947,22,1,-60.6509275,-35.6973962,10.9,9.5,106,100
356,oeste 25,7.0087,22,1,-60.6510058,-35.6973562,10.9,10.4,100,100
357,oeste 25,6.4605,22,1,-60.6510058,-35.6973562,10.9,10.4,100,100
358,oeste 25,6.4033,22,1,-60.6510058,-35.6973562,10.9,10.4,100,100
359,oeste 25,6.4503,22,1,-60.6509275,-35.6973962,10.9,9.5,100,100
360,oeste 25,6.3887,22,1,-60.651083,-35.6973169,13.1,10.7,103,100
361,oeste 25,6.7787,22,1,-60.6510058,-35.6973562,10.9,10.4,103,100
362,oeste 25,7.1248,22,1,-60.6510058,-35.6973562,10.9,10.4,103,100
363,oeste 25,6.6708,22,1,-60.6510058,-35.6973562,10.9,10.4,103,100
364,oeste 25,6.2743,22,1,-60.6510058,-35.6973562,10.9,10.4,103,100
365,oeste 25,6.671,22,1,-60.651083,-35.6973169,13.1,10.7,102,100
366,oeste 25,5.9408,22,1,-60.651083,-35.6973169,13.1,10.7,102,100
367,oeste 25,6.4067,22,1,-60.651083,-35.6973169,13.1,10.7,102,100
368,oeste 25,6.6658,22,1,-60.6510058,-35.6973562,10.9,10.4,102,100
369,oeste 25,7.2098,22,1,-60.6510058,-35.6973562,10.9,10.4,102,100
370,oeste 25,6.8698,125,0,-60.651083,-35.6973169,13.1,10.7,135,200
371,oeste 25,7.0483,125,0,-60.6511582,-35.6972759,11.7,11.3,173,200
372,oeste 25,7.2802,125,0,-60.651083,-35.6973169,13.1,10.7,173,200
373,oeste 25,6.9429,125,0,-60.6511582,-35.6972759,11.7,11.3,193,200
374,oeste 25,6.4811,125,0,-60.6511582,-35.6972759,11.7,11.3,193,200
375,oeste 25,7.0942,125,0,-60.6512332,-35.6972358,9.5,11.7,188,200
376,oeste 25,6.9649,125,0,-60.6511582,-35.6972759,11.7,11.3,188,200
377,oeste 25,7.0631,125,0,-60.6511582,-35.6972759,11.7,11.3,188,200
378,oeste 25,7.2131,125,0,-60.6512332,-35.6972358,9.5,11.7,193,200
379,oeste 25,7.2028,125,0,-60.6512332,-35.6972358,9.5,11.7,193,200
380,oeste 25,6.7396,124,0,-60.6513843,-35.697155,9.3,11.7,218,300
381,oeste 25,7.6665,124,0,-60.6513843,-35.697155,9.3,11.7,269,300
382,oeste 25,7.3278,124,0,-60.6513843,-35.697155,9.3,11.7,269,300
383,oeste 25,7.1047,124,0,-60.6513843,-35.697155,9.3,11.7,269,300
384,oeste 25,7.4971,124,0,-60.6514609,-35.6971155,10.5,10.9,280,300
385,oeste 25,7.0177,124,0,-60.6513843,-35.697155,9.3,11.7,280,300
386,oeste 25,6.8382,124,0,-60.6514609,-35.6971155,10.5,10.9,278,300
387,oeste 25,7.2699,124,0,-60.6514609,-35.6971155,10.5,10.9,278,300
388,oeste 25,7.0891,124,0,-60.6514609,-35.6971155,10.5,10.9,267,300
389,oeste 25,7.7062,124,0,-60.6514609,-35.6971155,10.5,10.9,267,300
390,oeste 25,6.7729,124,0,-60.6515375,-35.6970757,9,9.6,280,300
391,oeste 25,7.0969,122,0,-60.6516902,-35.696994,11.9,18.7,239,200
392,oeste 25,7.2064,122,0,-60.6516138,-35.697035,12.1,12.1,239,200
393,oeste 25,7.2633,122,0,-60.6516138,-35.697035,12.1,12.1,239,200
394,oeste 25,6.9137,122,0,-60.6516902,-35.696994,11.9,18.7,238,200
395,oeste 25,7.2529,122,0,-60.6516902,-35.696994,11.9,18.7,238,200
396,oeste 25,6.8414,122,0,-60.6516902,-35.696994,11.9,18.7,217,200
397,oeste 25,7.1667,122,0,-60.6516902,-35.696994,11.9,18.7,217,200
398,oeste 25,7.1311,122,0,-60.6517678,-35.6969528,10.7,8.1,212,200
399,oeste 25,7.152,122,0,-60.6517678,-35.6969528,10.7,8.1,212,200
400,oeste 25,7.2519,122,0,-60.6517678,-35.6969528,10.7,8.1,212,200
401,oeste 25,7.0213,123,3,-60.6518459,-35.6969108,10,9.3,209,200
402,oeste 25,7.2482,123,3,-60.6518459,-35.6969108,10,9.3,209,200
403,oeste 25,6.6562,123,3,-60.6518459,-35.6969108,10,9.3,209,200
404,oeste 25,7.5023,123,3,-60.6518459,-35.6969108,10,9.3,207,200
405,oeste 25,6.992,123,3,-60.6518459,-35.6969108,10,9.3,207,200
406,oeste 25,6.6854,123,3,-60.6518459,-35.6969108,10,9.3,207,200
407,oeste 25,6.345,123,3,-60.6518459,-35.6969108,10,9.3,207,200
408,oeste 25,6.4751,123,3,-60.6520049,-35.6968277,10.5,8.7,204,200
409,oeste 25,7.5556,123,3,-60.6518459,-35.6969108,10,9.3,204,200
410,oeste 25,7.1529,123,3,-60.6518459,-35.6969108,10,9.3,204,200
411,oeste 25,6.6175,123,3,-60.6518459,-35.6969108,10,9.3,204,200
412,oeste 25,6.8263,123,3,-60.6520049,-35.6968277,10.5,8.7,204,200
413,oeste 25,6.3565,123,3,-60.6520049,-35.6968277,10.5,8.7,204,200
414,oeste 25,7.2866,123,3,-60.6518459,-35.6969108,10,9.3,204,200
415,oeste 25,6.8949,123,3,-60.6518459,-35.6969108,10,9.3,204,200
416,oeste 25,7.5023,123,3,-60.6520049,-35.6968277,10.5,8.7,209,200
417,oeste 25,6.7346,123,3,-60.6520049,-35.6968277,10.5,8.7,209,200
418,oeste 25,6.637,103,4,-60.6524465,-35.6960818,10.6,11.1,195,200
419,oeste 25,6.9446,103,4,-60.6526084,-35.6959985,9,11.1,195,200
420,oeste 25,6.7901,103,4,-60.6526084,-35.6959985,9,11.1,195,200
421,oeste 25,6.836,103,4,-60.6526084,-35.6959985,9,11.1,195,200
422,oeste 25,6.7184,103,4,-60.6526084,-35.6959985,9,11.1,192,200
423,oeste 25,7.1541,103,4,-60.6526084,-35.6959985,9,11.1,192,200
424,oeste 25,6.7094,103,4,-60.6526084,-35.6959985,9,11.1,199,200
425,oeste 25,7.0042,103,4,-60.6526084,-35.6959985,9,11.1,199,200
426,oeste 25,6.8321,103,4,-60.6526084,-35.6959985,9,11.1,199,200
427,oeste 25,6.5034,103,4,-60.652687,-35.6959569,11,22.5,199,200
428,oeste 25,6.384,102,2,-60.6527644,-35.6959149,13,13,263,300
429,oeste 25,6.342,102,2,-60.6528418,-35.6958722,12.5,12.2,258,300
430,oeste 25,6.7471,102,2,-60.6528418,-35.6958722,12.5,12.2,258,300
431,oeste 25,6.6561,102,2,-60.6528418,-35.6958722,12.5,12.2,268,300
432,oeste 25,6.416,102,2,-60.6528418,-35.6958722,12.5,12.2,268,300
433,oeste 25,6.6178,102,2,-60.6528418,-35.6958722,12.5,12.2,284,300
434,oeste 25,6.685,102,2,-60.6529193,-35.69583,8.6,8.2,284,300
435,oeste 25,6.5313,102,2,-60.6529193,-35.69583,8.6,8.2,282,300
436,oeste 25,6.545,102,2,-60.6529193,-35.69583,8.6,8.2,282,300
437,oeste 25,7.5023,101,1,-60.653074,-35.6957491,9.3,7.9,237,200
438,oeste 25,7.4602,101,1,-60.653074,-35.6957491,9.3,7.9,223,200
439,oeste 25,7.5183,101,1,-60.653074,-35.6957491,9.3,7.9,223,200
440,oeste 25,7.5396,101,1,-60.653074,-35.6957491,9.3,7.9,223,200
441,oeste 25,7.8938,101,1,-60.653074,-35.6957491,9.3,7.9,220,200
442,oeste 25,7.2742,101,1,-60.6531501,-35.6957087,8.8,8.3,220,200
443,oeste 25,7.7088,101,1,-60.6531501,-35.6957087,8.8,8.3,217,200
444,oeste 25,7.497,101,1,-60.6531501,-35.6957087,8.8,8.3,217,200
445,oeste 25,7.4392,101,1,-60.6531501,-35.6957087,8.8,8.3,221,200
446,oeste 25,7.2325,101,1,-60.6531501,-35.6957087,8.8,8.3,221,200
447,oeste 25,7.4388,101,1,-60.6531501,-35.6957087,8.8,8.3,221,200
448,oeste 25,7.1933,85,0,-60.653378,-35.695589,9,7.1,104,100
449,oeste 25,6.9377,85,0,-60.653378,-35.695589,9,7.1,104,100
450,oeste 25,7.3858,85,0,-60.653378,-35.695589,9,7.1,104,100
451,oeste 25,6.7489,85,0,-60.653378,-35.695589,9,7.1,104,100
452,oeste 25,7.3497,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
453,oeste 25,6.8645,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
454,oeste 25,7.2945,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
455,oeste 25,7.4129,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
456,oeste 25,7.1453,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
457,oeste 25,7.2999,85,0,-60.6534539,-35.6955494,9.8,9.1,101,100
458,oeste 25,7.2747,14,0,-60.6535991,-35.6954687,10.9,10,192,200
459,oeste 25,7.188,14,0,-60.6535991,-35.6954687,10.9,10,192,200
460,oeste 25,7.6188,14,0,-60.6536715,-35.6954296,11,10.9,192,200
461,oeste 25,7.0629,14,0,-60.6536715,-35.6954296,11,10.9,192,200
462,oeste 25,7.4214,14,0,-60.6536715,-35.6954296,11,10.9,192,200
463,oeste 25,7.1677,14,0,-60.6536715,-35.6954296,11,10.9,195,200
464,oeste 25,7.172,14,0,-60.6536715,-35.6954296,11,10.9,195,200
465,oeste 25,7.3318,14,0,-60.6537449,-35.6953918,10.1,10.7,194,200
466,oeste 25,7.1899,14,0,-60.6537449,-35.6953918,10.1,10.7,194,200
467,oeste 25,7.2058,14,0,-60.6537449,-35.6953918,10.1,10.7,194,200
468,oeste 25,7.3189,29,1,-60.6538186,-35.6953537,10.6,10.4,198,200
469,oeste 25,7.3971,29,1,-60.6538186,-35.6953537,10.6,10.4,193,200
470,oeste 25,7.3691,29,1,-60.6538186,-35.6953537,10.6,10.4,193,200
471,oeste 25,7.3117,29,1,-60.6538186,-35.6953537,10.6,10.4,193,200
472,oeste 25,7.5128,29,1,-60.6538186,-35.6953537,10.6,10.4,193,200
473,oeste 25,7.1729,29,1,-60.6538186,-35.6953537,10.6,10.4,193,200
474,oeste 25,7.7197,29,1,-60.6538186,-35.6953537,10.6,10.4,194,200
475,oeste 25,7.0035,29,1,-60.653741,-35.6950581,11.5,11.5,194,200
476,oeste 25,7.3531,29,1,-60.653741,-35.6950581,11.5,11.5,194,200
477,oeste 25,7.0894,29,1,-60.653966,-35.695277,4.9,9.7,196,200
478,oeste 25,6.9446,59,3,-60.6540723,-35.6948815,11.1,10.1,265,300
479,oeste 25,7.1794,59,3,-60.654006,-35.6949169,10,10,265,300
480,oeste 25,7.0762,59,3,-60.6540723,-35.6948815,11.1,10.1,273,300
481,oeste 25,6.9115,59,3,-60.6540723,-35.6948815,11.1,10.1,273,300
482,oeste 25,7.2718,59,3,-60.6541384,-35.6948449,12.5,13.2,289,300
483,oeste 25,6.7437,59,3,-60.6540723,-35.6948815,11.1,10.1,289,300
484,oeste 25,6.9327,59,3,-60.6540723,-35.6948815,11.1,10.1,289,300
485,oeste 25,6.7216,59,3,-60.6541384,-35.6948449,12.5,13.2,289,300
486,oeste 25,7.2498,59,3,-60.6541384,-35.6948449,12.5,13.2,289,300
487,oeste 25,6.5677,59,3,-60.6541384,-35.6948449,12.5,13.2,290,300
488,oeste 25,7.1482,20,1,-60.6490927,-35.6979491,4.9,4.9,100,100
489,oeste 25,7.2137,20,1,-60.6490927,-35.6979491,4.9,4.9,100,100
490,oeste 25,6.5538,20,1,-60.6490927,-35.6979491,4.9,4.9,100,150
491,oeste 25,6.772,20,1,-60.6490927,-35.6979491,4.9,4.9,100,150
492,oeste 25,6.3803,20,1,-60.649039,-35.6979852,4.6,4.9,133,150
493,oeste 25,5.869,108,3,-60.6489432,-35.6980519,3.1,3.9,148,150
494,oeste 25,5.6578,108,3,-60.6489432,-35.6980519,3.1,3.9,143,150
495,oeste 25,5.6452,108,3,-60.6489432,-35.6980519,3.1,3.9,143,150
496,oeste 25,5.4021,108,3,-60.6489432,-35.6980519,3.1,3.9,143,150
497,oeste 25,5.5971,108,3,-60.6488705,-35.6981035,3.1,3.5,144,150
498,oeste 25,5.6698,108,3,-60.6488705,-35.6981035,3.1,3.5,144,150
499,oeste 25,5.3214,108,3,-60.6488705,-35.6981035,3.1,3.5,147,150
500,oeste 25,5.8855,108,3,-60.6488705,-35.6981035,3.1,3.5,147,150
501,oeste 25,5.8966,108,3,-60.648839,-35.6981264,3.3,3.8,147,150
502,oeste 25,5.3568,108,3,-60.648839,-35.6981264,3.3,3.8,147,150
503,oeste 25,5.4612,108,3,-60.6488705,-35.6981035,3.1,3.5,147,150
504,oeste 25,5.476,166,0,-60.6498637,-35.6987862,4,4.4,147,150
505,oeste 25,7.282,166,0,-60.649816,-35.6988097,3.7,4.1,147,150
506,oeste 25,5.9239,166,0,-60.649816,-35.6988097,3.7,4.1,147,150
507,oeste 25,5.5402,166,0,-60.6498637,-35.6987862,4,4.4,143,150
508,oeste 25,7.0014,31,2,-60.6500232,-35.6987122,3.8,3.7,243,300
509,oeste 25,6.5109,31,2,-60.6500232,-35.6987122,3.8,3.7,243,300
510,oeste 25,7.267,31,2,-60.650083,-35.6986809,4.8,4.2,266,300
511,oeste 25,7.0661,31,2,-60.6500232,-35.6987122,3.8,3.7,266,300
512,oeste 25,6.969,31,2,-60.6500232,-35.6987122,3.8,3.7,266,300
513,oeste 25,7.2931,31,2,-60.650083,-35.6986809,4.8,4.2,285,300
514,oeste 25,6.955,31,2,-60.650083,-35.6986809,4.8,4.2,285,300
515,oeste 25,7.3339,31,2,-60.6501447,-35.6986438,6.1,5.7,293,300
516,oeste 25,7.5231,31,2,-60.650083,-35.6986809,4.8,4.2,293,300
517,oeste 25,6.984,31,2,-60.6501447,-35.6986438,6.1,5.7,269,300
518,oeste 25,6.984,50,3,-60.650213,-35.6986071,8.2,7.2,260,200
519,oeste 25,6.7838,50,3,-60.6502888,-35.6985717,11.6,9.6,243,200
520,oeste 25,6.8086,50,3,-60.6502888,-35.6985717,11.6,9.6,243,200
521,oeste 25,6.7321,50,3,-60.6502888,-35.6985717,11.6,9.6,234,200
522,oeste 25,7.0917,50,3,-60.6502888,-35.6985717,11.6,9.6,234,200
523,oeste 25,6.8672,50,3,-60.6503687,-35.6985382,11,14.3,225,200
524,oeste 25,6.8078,50,3,-60.6503687,-35.6985382,11,14.3,225,200
525,oeste 25,6.8239,50,3,-60.6502888,-35.6985717,11.6,9.6,225,200
526,oeste 25,6.5367,50,3,-60.6503687,-35.6985382,11,14.3,219,200
527,oeste 25,6.2902,50,3,-60.6503687,-35.6985382,11,14.3,219,200
528,oeste 25,6.7903,34,2,-60.6502966,-35.6980085,4,3.8,263,300
529,oeste 25,8.7522,34,2,-60.6502966,-35.6980085,4,3.8,263,300
530,oeste 25,7.6372,34,2,-60.6502966,-35.6980085,4,3.8,263,300
531,oeste 25,6.7791,34,2,-60.6502966,-35.6980085,4,3.8,272,300
532,oeste 25,6.6148,34,2,-60.6503494,-35.6979736,4.2,4.5,272,300
533,oeste 25,7.0024,34,2,-60.6503494,-35.6979736,4.2,4.5,270,300
534,oeste 25,7.2699,34,2,-60.6503494,-35.6979736,4.2,4.5,270,300
535,oeste 25,6.5113,34,2,-60.6503494,-35.6979736,4.2,4.5,270,300
536,oeste 25,6.8052,34,2,-60.6504037,-35.697938,4.8,6.1,280,300
537,oeste 25,7.5646,34,2,-60.6504037,-35.697938,4.8,6.1,280,300
538,oeste 25,5.3736,164,0,-60.6509025,-35.6982621,7.2,6.5,378,400
539,oeste 25,5.4306,164,0,-60.6509025,-35.6982621,7.2,6.5,371,400
540,oeste 25,6.016,164,0,-60.6509025,-35.6982621,7.2,6.5,371,400
541,oeste 25,7.6982,1,0,-60.6505845,-35.6978283,6.9,7.2,371,400
542,oeste 25,7.255,1,0,-60.6505845,-35.6978283,6.9,7.2,371,400
543,oeste 25,5.672,164,0,-60.6509753,-35.6982235,7,7.5,351,400
544,oeste 25,5.1941,164,0,-60.6509753,-35.6982235,7,7.5,351,400
545,oeste 25,6.0017,164,0,-60.6509025,-35.6982621,7.2,6.5,351,400
546,oeste 25,7.5181,1,0,-60.6505845,-35.6978283,6.9,7.2,351,400
547,oeste 25,7.5882,1,0,-60.6506487,-35.6977899,8.8,8.1,351,400
548,oeste 25,7.7208,1,0,-60.6506487,-35.6977899,8.8,8.1,351,400
549,oeste 25,5.7299,164,0,-60.6509753,-35.6982235,7,7.5,364,400
550,oeste 25,5.4163,164,0,-60.6509753,-35.6982235,7,7.5,364,400
551,oeste 25,7.8134,1,0,-60.6506487,-35.6977899,8.8,8.1,364,400
552,oeste 25,7.3655,1,0,-60.6506487,-35.6977899,8.8,8.1,364,400
553,oeste 25,7.3329,1,0,-60.650714,-35.6977517,7.9,7.8,364,400
554,oeste 25,5.7245,164,0,-60.6509753,-35.6982235,7,7.5,371,400
555,oeste 25,7.5131,1,0,-60.650714,-35.6977517,7.9,7.8,371,400
556,oeste 25,7.2825,1,0,-60.650714,-35.6977517,7.9,7.8,371,400
557,oeste 25,7.5503,1,0,-60.650714,-35.6977517,7.9,7.8,375,400
558,oeste 25,7.3464,163,0,-60.6509194,-35.6976484,8.7,7.3,231,200
559,oeste 25,7.2839,163,0,-60.6509194,-35.6976484,8.7,7.3,231,200
560,oeste 25,7.4544,163,0,-60.6509194,-35.6976484,8.7,7.3,216,200
561,oeste 25,7.2958,163,0,-60.6509194,-35.6976484,8.7,7.3,216,200
562,oeste 25,6.8789,163,0,-60.6509194,-35.6976484,8.7,7.3,216,200
563,oeste 25,7.0894,163,0,-60.6509947,-35.6976244,9.3,7.6,218,200
564,oeste 25,7.4648,163,0,-60.6509947,-35.6976244,9.3,7.6,218,200
565,oeste 25,7.2519,163,0,-60.6509947,-35.6976244,9.3,7.6,219,200
566,oeste 25,7.2005,163,0,-60.6509947,-35.6976244,9.3,7.6,219,200
567,oeste 25,7.8359,163,0,-60.6509947,-35.6976244,9.3,7.6,219,200
568,oeste 25,7.0656,161,0,-60.6512289,-35.6975462,12.8,11.3,362,400
569,oeste 25,7.2866,161,0,-60.6512289,-35.6975462,12.8,11.3,357,400
570,oeste 25,7.2603,161,0,-60.6512289,-35.6975462,12.8,11.3,357,400
571,oeste 25,7.0656,161,0,-60.6512289,-35.6975462,12.8,11.3,361,400
572,oeste 25,7.1635,161,0,-60.6512289,-35.6975462,12.8,11.3,361,400
573,oeste 25,6.8026,161,0,-60.6513007,-35.6975129,11.8,13.6,361,400
574,oeste 25,7.1886,161,0,-60.6513007,-35.6975129,11.8,13.6,377,400
575,oeste 25,6.9782,161,0,-60.6513007,-35.6975129,11.8,13.6,377,400
576,oeste 25,7.2971,161,0,-60.6513007,-35.6975129,11.8,13.6,383,400
577,oeste 25,6.5175,161,0,-60.6513007,-35.6975129,11.8,13.6,383,400
578,oeste 25,6.9709,149,0,-60.6514514,-35.6974465,13.9,12.1,231,200
579,oeste 25,6.65,149,0,-60.6514514,-35.6974465,13.9,12.1,231,200
580,oeste 25,7.0945,149,0,-60.6514514,-35.6974465,13.9,12.1,231,200
581,oeste 25,6.4448,149,0,-60.6514514,-35.6974465,13.9,12.1,213,200
582,oeste 25,7.5023,149,0,-60.6515263,-35.6974118,13.8,15.4,213,200
583,oeste 25,7.0527,149,0,-60.6515263,-35.6974118,13.8,15.4,221,200
584,oeste 25,6.9499,149,0,-60.6515263,-35.6974118,13.8,15.4,221,200
585,oeste 25,6.6449,149,0,-60.6515263,-35.6974118,13.8,15.4,208,200
586,oeste 25,6.5553,149,0,-60.6515263,-35.6974118,13.8,15.4,208,200
587,oeste 25,6.8523,149,0,-60.6515994,-35.6973745,12.4,13.6,208,200
588,oeste 25,6.6406,6,0,-60.6517427,-35.697298,12.4,20.4,367,400
589,oeste 25,6.6761,6,0,-60.6517427,-35.697298,12.4,20.4,367,400
590,oeste 25,6.8392,6,0,-60.6517427,-35.697298,12.4,20.4,357,400
591,oeste 25,6.5419,6,0,-60.6517427,-35.697298,12.4,20.4,357,400
592,oeste 25,6.7165,6,0,-60.6517427,-35.697298,12.4,20.4,357,400
593,oeste 25,6.6812,6,0,-60.6518146,-35.6972588,12.8,13.2,363,400
594,oeste 25,6.3081,6,0,-60.6518146,-35.6972588,12.8,13.2,363,400
595,oeste 25,6.421,6,0,-60.6518146,-35.6972588,12.8,13.2,376,400
596,oeste 25,6.88,6,0,-60.6518146,-35.6972588,12.8,13.2,376,400
597,oeste 25,6.2425,6,0,-60.6518146,-35.6972588,12.8,13.2,376,400
598,oeste 25,6.8749,35,2,-60.651954,-35.6971777,14.2,16.3,353,300
599,oeste 25,6.7013,35,2,-60.651954,-35.6971777,14.2,16.3,356,300
600,oeste 25,6.4554,35,2,-60.651954,-35.6971777,14.2,16.3,356,300
601,oeste 25,6.5077,35,2,-60.651954,-35.6971777,14.2,16.3,356,300
602,oeste 25,7.1563,35,2,-60.651954,-35.6971777,14.2,16.3,336,300
603,oeste 25,6.24,35,2,-60.6520229,-35.6971387,13.9,19.3,336,300
604,oeste 25,6.8902,35,2,-60.6520229,-35.6971387,13.9,19.3,326,300
605,oeste 25,6.7168,35,2,-60.6520229,-35.6971387,13.9,19.3,326,300
606,oeste 25,6.8585,35,2,-60.6520229,-35.6971387,13.9,19.3,326,300
607,oeste 25,6.7061,35,2,-60.6518459,-35.6969108,10,9.3,326,300
608,oeste 25,6.6709,35,2,-60.6518459,-35.6969108,10,9.3,326,300
609,oeste 25,6.6658,35,2,-60.6518459,-35.6969108,10,9.3,326,300
610,oeste 25,6.7233,148,0,-60.6521582,-35.6967455,9.1,8.3,220,200
611,oeste 25,6.9583,148,0,-60.6521582,-35.6967455,9.1,8.3,220,200
612,oeste 25,7.0156,148,0,-60.6521582,-35.6967455,9.1,8.3,218,200
613,oeste 25,6.4516,148,0,-60.6521582,-35.6967455,9.1,8.3,218,200
614,oeste 25,6.8889,148,0,-60.6521582,-35.6967455,9.1,8.3,218,200
615,oeste 25,6.8787,148,0,-60.6522329,-35.6967032,8.8,8,222,200
616,oeste 25,6.3403,148,0,-60.6521582,-35.6967455,9.1,8.3,222,200
617,oeste 25,6.555,148,0,-60.6522329,-35.6967032,8.8,8,214,200
618,oeste 25,6.2051,148,0,-60.6522329,-35.6967032,8.8,8,214,200
619,oeste 25,5.4006,8,0,-60.6526987,-35.6967786,9.6,10.3,205,200
620,oeste 25,5.6139,8,0,-60.6526987,-35.6967786,9.6,10.3,205,200
621,oeste 25,6.0164,8,0,-60.6526987,-35.6967786,9.6,10.3,198,0
622,oeste 25,5.9696,110,3,-60.6526825,-35.6964663,9.7,8.9,0,0
623,oeste 25,5.3098,110,3,-60.6526825,-35.6964663,9.7,8.9,0,0
624,oeste 25,6.1321,110,3,-60.6526825,-35.6964663,9.7,8.9,0,0
625,oeste 25,5.6994,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
626,oeste 25,5.0185,110,3,-60.6526825,-35.6964663,9.7,8.9,0,0
627,oeste 25,5.6022,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
628,oeste 25,5.1943,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
629,oeste 25,5.3008,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
630,oeste 25,5.1777,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
631,oeste 25,5.5061,110,3,-60.6527582,-35.6964278,9.9,9.8,0,0
632,oeste 25,5.7816,109,3,-60.6529077,-35.6963494,10.5,8.7,0,0
633,oeste 25,5.9229,109,3,-60.6529077,-35.6963494,10.5,8.7,0,0
634,oeste 25,5.8832,109,3,-60.6529077,-35.6963494,10.5,8.7,0,0
635,oeste 25,5.6907,109,3,-60.6530595,-35.6962678,9,8.5,0,0
636,oeste 25,6.1223,109,3,-60.6529077,-35.6963494,10.5,8.7,0,0
637,oeste 25,5.9155,109,3,-60.6529077,-35.6963494,10.5,8.7,0,0
638,oeste 25,6.3248,109,3,-60.6530595,-35.6962678,9,8.5,0,0
639,oeste 25,6.1383,109,3,-60.6530595,-35.6962678,9,8.5,0,0
640,oeste 25,6.1939,109,3,-60.6530595,-35.6962678,9,8.5,0,0
641,oeste 25,6.4267,109,3,-60.6530595,-35.6962678,9,8.5,0,0
642,oeste 25,7.4644,107,3,-60.653284,-35.6961446,11,13.8,268,300
643,oeste 25,6.103,11,0,-60.6533607,-35.6961041,9.7,11.2,281,300
644,oeste 25,7.1839,107,3,-60.6533607,-35.6961041,9.7,11.2,281,300
645,oeste 25,6.5424,107,3,-60.6533607,-35.6961041,9.7,11.2,281,300
646,oeste 25,7.2618,107,3,-60.653284,-35.6961446,11,13.8,281,300
647,oeste 25,7.1171,107,3,-60.6533607,-35.6961041,9.7,11.2,279,300
648,oeste 25,7.1377,107,3,-60.6533607,-35.6961041,9.7,11.2,279,300
649,oeste 25,6.777,107,3,-60.6534365,-35.6960628,10.8,8.6,282,300
650,oeste 25,7.2626,107,3,-60.6534365,-35.6960628,10.8,8.6,282,300
651,oeste 25,7.1656,107,3,-60.6533607,-35.6961041,9.7,11.2,282,300
652,oeste 25,7.1027,107,3,-60.6534365,-35.6960628,10.8,8.6,286,300
653,oeste 25,7.3276,107,3,-60.6534365,-35.6960628,10.8,8.6,286,300
654,oeste 25,6.936,84,0,-60.6538066,-35.6958641,12,11.8,248,300
655,oeste 25,6.6607,84,0,-60.6538066,-35.6958641,12,11.8,248,300
656,oeste 25,7.0789,84,0,-60.6538066,-35.6958641,12,11.8,267,300
657,oeste 25,6.9208,84,0,-60.6538066,-35.6958641,12,11.8,267,300
658,oeste 25,6.8113,84,0,-60.6538779,-35.6958245,11.1,11.7,273,300
659,oeste 25,7.0507,84,0,-60.6538066,-35.6958641,12,11.8,273,300
660,oeste 25,6.6813,84,0,-60.6538779,-35.6958245,11.1,11.7,274,300
